java_class_path,release,LOC,LOC_Touched,NR,Nfix,Nauth,LOC_Added,Max_LOC_Added,Avg_LOC_Added,Churn,Max_Churn,Avg_Churn,Change_Set_Size,Max_Change_Set,Avg_Change_Set,Age,Weighted_Age,EXP,SEXP,Previous_Release_Code_Smells,isBuggy
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/FlatClassStrategy.java,2.0.0-beta,59,165,6,0,5,83,65,13.83,165,68,27.50,8063,5134,1343.83,1289,212685,74,30,8,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/FullClassStrategy.java,2.0.0-beta,123,304,6,0,4,154,133,25.67,304,137,50.67,8079,5134,1346.50,1289,391856,87,31,36,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerCollectionTableFieldStrategy.java,2.0.0-beta,243,2057,12,0,4,1044,250,87.00,2057,500,171.42,9326,5134,777.17,813,1672341,87,41,105,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerFieldStrategy.java,2.0.0-beta,369,1046,15,0,5,532,401,35.47,1046,418,69.73,8350,5134,556.67,1289,1348294,84,36,173,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerHandlerMapTableFieldStrategy.java,2.0.0-beta,216,2544,15,0,6,1273,255,84.87,2544,502,169.60,11283,5134,752.20,1289,3279216,76,35,100,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerRelationMapTableFieldStrategy.java,2.0.0-beta,404,3037,18,0,5,1586,360,88.11,3037,720,168.72,9335,5134,518.61,813,2469081,85,45,127,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerStrategies.java,2.0.0-beta,256,631,10,0,6,324,258,32.40,631,272,63.10,8444,5134,844.40,1289,813359,64,25,123,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/IdentityJoinable.java,2.0.0-beta,76,198,6,0,4,99,83,16.50,198,87,33.00,7951,5134,1325.17,1289,255222,56,26,21,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ImmutableValueHandler.java,2.0.0-beta,99,230,5,0,4,121,95,24.20,230,98,46.00,8057,5134,1611.40,1289,296470,70,25,24,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/InValueDiscriminatorStrategy.java,2.0.0-beta,145,377,10,0,5,191,144,19.10,377,163,37.70,8101,5134,810.10,1289,485953,53,23,50,true
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSCollectionFieldStrategy.java,2.0.0-beta,89,224,5,0,4,112,96,22.40,224,99,44.80,8039,5134,1607.80,1289,288736,53,21,8,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSMapFieldStrategy.java,2.0.0-beta,134,338,5,0,4,169,149,33.80,338,152,67.60,8039,5134,1607.80,1289,435682,53,21,20,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSProxyCollection.java,2.0.0-beta,206,512,6,0,4,256,234,42.67,512,234,85.33,8080,5134,1346.67,1289,659968,54,24,50,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSProxyMap.java,2.0.0-beta,376,924,8,0,5,462,430,57.75,924,430,115.50,8106,5134,1013.25,1289,1191036,52,25,129,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LobFieldStrategy.java,2.0.0-beta,201,1946,11,0,4,988,219,89.82,1946,438,176.91,9210,5134,837.27,871,1694966,168,67,63,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MapTableFieldStrategy.java,2.0.0-beta,298,687,16,0,6,422,175,26.38,687,176,42.94,8497,5134,531.06,1289,885543,72,37,44,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedBlobFieldStrategy.java,2.0.0-beta,95,242,7,0,4,122,104,17.43,242,107,34.57,8135,5134,1162.14,1289,311938,46,19,30,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedByteArrayFieldStrategy.java,2.0.0-beta,85,224,7,0,4,113,93,16.14,224,96,32.00,8135,5134,1162.14,1289,288736,46,19,25,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedCharArrayFieldStrategy.java,2.0.0-beta,101,254,7,0,4,128,110,18.29,254,113,36.29,8135,5134,1162.14,1289,327406,46,19,33,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedClobFieldStrategy.java,2.0.0-beta,73,194,7,0,4,98,80,14.00,194,83,27.71,8135,5134,1162.14,1289,250066,46,19,23,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedLobFieldStrategy.java,2.0.0-beta,235,580,10,0,5,294,260,29.40,580,262,58.00,8446,5134,844.60,1289,747620,81,28,96,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MultiColumnVersionStrategy.java,2.0.0-beta,97,560,5,0,2,335,113,67.00,560,220,112.00,2934,1544,586.80,521,291760,130,63,0,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NanoPrecisionTimestampVersionStrategy.java,2.0.0-beta,36,328,5,0,2,164,41,32.80,328,82,65.60,9006,5134,1801.20,703,230584,122,59,1,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NoneClassStrategy.java,2.0.0-beta,75,198,4,0,3,99,86,24.75,198,89,49.50,7901,5134,1975.25,1289,255222,66,26,15,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NoneDiscriminatorStrategy.java,2.0.0-beta,50,136,4,0,3,68,55,17.00,136,58,34.00,7901,5134,1975.25,1289,175304,66,26,4,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NoneFieldStrategy.java,2.0.0-beta,46,128,4,0,3,64,51,16.00,128,54,32.00,7901,5134,1975.25,1289,164992,66,26,3,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NoneVersionStrategy.java,2.0.0-beta,47,130,4,0,3,65,52,16.25,130,55,32.50,7901,5134,1975.25,1289,167570,66,26,3,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NumberVersionStrategy.java,2.0.0-beta,65,179,7,0,4,90,60,12.86,179,75,25.57,7926,5134,1132.29,1289,230731,78,31,12,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ObjectIdClassStrategy.java,2.0.0-beta,44,118,4,0,3,59,46,14.75,118,49,29.50,7901,5134,1975.25,1289,152102,66,26,6,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ObjectIdValueHandler.java,2.0.0-beta,160,294,7,0,5,194,82,27.71,294,84,42.00,8294,5134,1184.86,1289,378966,70,28,27,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/PrimitiveFieldStrategy.java,2.0.0-beta,367,857,9,0,6,432,400,48.00,857,403,95.22,8472,5134,941.33,1289,1104673,57,23,123,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/PrimitiveWrapperArrays.java,2.0.0-beta,81,196,4,0,3,98,85,24.50,196,88,49.00,7901,5134,1975.25,1289,252644,66,26,34,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationCollectionInverseKeyFieldStrategy.java,2.0.0-beta,83,228,6,0,4,114,94,19.00,228,97,38.00,8080,5134,1346.67,1289,293892,54,24,24,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationCollectionTableFieldStrategy.java,2.0.0-beta,98,245,7,0,5,132,93,18.86,245,96,35.00,8083,5134,1154.71,1289,315805,58,26,23,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationFieldStrategy.java,2.0.0-beta,986,3129,61,0,12,1599,731,26.21,3129,985,51.30,9144,5134,149.90,1289,4033281,67,36,409,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationHandlerMapTableFieldStrategy.java,2.0.0-beta,254,2320,5,0,2,1160,290,232.00,2320,580,464.00,9045,5134,1809.00,813,1886160,147,67,121,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationMapInverseKeyFieldStrategy.java,2.0.0-beta,175,427,8,0,5,229,170,28.63,427,170,53.38,8089,5134,1011.13,1289,550403,63,36,48,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationMapTableFieldStrategy.java,2.0.0-beta,174,428,8,0,5,229,170,28.63,428,170,53.50,8089,5134,1011.13,1289,551692,63,36,47,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationRelationMapTableFieldStrategy.java,2.0.0-beta,491,3431,13,0,5,1797,406,138.23,3431,812,263.92,9315,5134,716.54,813,2789403,97,49,152,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationStrategies.java,2.0.0-beta,209,490,8,0,7,250,207,31.25,490,218,61.25,8076,5134,1009.50,1289,631610,75,32,58,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationToManyInverseKeyFieldStrategy.java,2.0.0-beta,333,825,16,0,7,425,309,26.56,825,349,51.56,8159,5134,509.94,1289,1063425,57,29,164,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationToManyTableFieldStrategy.java,2.0.0-beta,252,726,13,0,6,371,276,28.54,726,276,55.85,8182,5134,629.38,1289,935814,51,24,106,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/StateComparisonVersionStrategy.java,2.0.0-beta,285,737,8,0,6,370,321,46.25,737,330,92.13,8132,5134,1016.50,1289,949993,59,19,82,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/StoreCollectionFieldStrategy.java,2.0.0-beta,547,2293,34,1,9,1028,527,30.24,2293,603,67.44,8354,5134,245.71,1289,2955677,60,32,201,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/StringFieldStrategy.java,2.0.0-beta,223,563,8,0,5,284,257,35.50,563,259,70.38,8457,5134,1057.13,1289,725707,53,21,93,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/SubclassJoinDiscriminatorStrategy.java,2.0.0-beta,148,372,6,0,4,186,161,31.00,372,169,62.00,7934,5134,1322.33,1289,479508,59,27,42,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/SuperclassDiscriminatorStrategy.java,2.0.0-beta,69,190,7,0,4,95,62,13.57,190,77,27.14,7943,5134,1134.71,1289,244910,58,28,12,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/SuperclassVersionStrategy.java,2.0.0-beta,50,134,5,0,3,67,48,13.40,134,57,26.80,7913,5134,1582.60,1289,172726,71,26,13,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/TimestampVersionStrategy.java,2.0.0-beta,52,147,7,0,4,74,43,10.57,147,59,21.00,7926,5134,1132.29,1289,189483,78,31,9,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/UntypedPCValueHandler.java,2.0.0-beta,121,292,7,0,5,152,119,21.71,292,124,41.71,8259,5134,1179.86,1289,376388,64,23,37,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ValueMapDiscriminatorStrategy.java,2.0.0-beta,117,294,6,0,4,147,129,24.50,294,133,49.00,7994,5134,1332.33,1289,378966,56,24,38,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/VerticalClassStrategy.java,2.0.0-beta,134,333,5,0,4,167,151,33.40,333,154,66.60,8057,5134,1611.40,1289,429237,70,25,41,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/XMLValueHandler.java,2.0.0-beta,103,221,7,0,5,120,97,17.14,221,97,31.57,5316,5134,759.43,954,210834,73,34,26,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Column.java,2.0.0-beta,795,1876,21,0,10,1016,707,48.38,1876,749,89.33,8479,5134,403.76,1289,2418164,68,31,184,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/ColumnIO.java,2.0.0-beta,272,647,7,0,5,324,287,46.29,647,308,92.43,8105,5134,1157.86,1289,833983,61,24,121,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Constraint.java,2.0.0-beta,208,521,7,0,5,288,185,41.14,521,188,74.43,8072,5134,1153.14,1289,671569,118,47,38,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DataSourceFactory.java,2.0.0-beta,299,871,26,0,7,457,281,17.58,871,313,33.50,8585,5134,330.19,1289,1122719,88,37,88,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DriverDataSource.java,2.0.0-beta,92,246,6,0,4,123,64,20.50,246,111,41.00,7956,5134,1326.00,1289,317094,56,26,18,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DynamicSchemaFactory.java,2.0.0-beta,186,469,12,0,7,280,143,23.33,469,151,39.08,8171,5134,680.92,1289,604541,75,30,41,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/FileSchemaFactory.java,2.0.0-beta,93,238,7,0,3,119,100,17.00,238,106,34.00,8162,5134,1166.00,1289,306782,70,28,14,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/ForeignKey.java,2.0.0-beta,850,1926,16,0,6,1095,683,68.44,1926,741,120.38,8245,5134,515.31,1289,2482614,93,41,247,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Index.java,2.0.0-beta,89,211,5,0,4,114,82,22.80,211,85,42.20,8057,5134,1611.40,1289,271979,70,25,16,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/LazySchemaFactory.java,2.0.0-beta,184,489,6,0,4,255,190,42.50,489,194,81.50,8096,5134,1349.33,1289,630321,65,23,40,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/LocalConstraint.java,2.0.0-beta,171,459,11,0,5,232,184,21.09,459,187,41.73,8116,5134,737.82,1289,591651,88,37,62,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/NameSet.java,2.0.0-beta,100,369,14,0,8,220,73,15.71,369,80,26.36,8264,5134,590.29,1289,475641,88,36,14,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/PrimaryKey.java,2.0.0-beta,82,198,5,0,4,103,82,20.60,198,85,39.60,8057,5134,1611.40,1289,255222,70,25,14,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/ReferenceCounter.java,2.0.0-beta,39,112,5,0,3,56,39,11.20,112,45,22.40,7940,5134,1588.00,1289,144368,61,23,3,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Schema.java,2.0.0-beta,298,747,10,0,7,421,259,42.10,747,263,74.70,8193,5134,819.30,1289,962883,59,22,84,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaFactory.java,2.0.0-beta,39,112,6,0,4,56,39,9.33,112,42,18.67,7905,5134,1317.50,1289,144368,51,21,2,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaGenerator.java,2.0.0-beta,959,2496,19,0,7,1320,943,69.47,2496,943,131.37,8295,5134,436.58,1289,3217344,74,30,277,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaGroup.java,2.0.0-beta,508,1321,14,0,6,750,401,53.57,1321,468,94.36,8356,5134,596.86,1289,1702769,97,40,156,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaParser.java,2.0.0-beta,58,150,4,0,3,75,62,18.75,150,65,37.50,7901,5134,1975.25,1289,193350,66,26,6,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaSerializer.java,2.0.0-beta,71,182,4,0,3,91,78,22.75,182,81,45.50,7901,5134,1975.25,1289,234598,66,26,8,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaTool.java,2.0.0-beta,1404,3473,27,0,9,1743,1523,64.56,3473,1527,128.63,8511,5134,315.22,1289,4476697,97,44,406,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Schemas.java,2.0.0-beta,232,515,5,0,4,261,232,52.20,515,235,103.00,8057,5134,1611.40,1289,663835,70,25,157,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Sequence.java,2.0.0-beta,224,606,9,0,5,339,209,37.67,606,227,67.33,8124,5134,902.67,1289,781134,42,16,46,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SimpleDriverDataSource.java,2.0.0-beta,186,655,16,0,5,347,180,21.69,655,199,40.94,8400,5134,525.00,1289,844295,81,35,59,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Table.java,2.0.0-beta,799,2103,26,1,10,1185,692,45.58,2103,739,80.88,8389,5134,322.65,1289,2710767,89,40,244,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/TableSchemaFactory.java,2.0.0-beta,461,1092,8,0,5,551,493,68.88,1092,499,136.50,8111,5134,1013.88,1289,1407588,67,24,108,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Unique.java,2.0.0-beta,77,543,13,0,6,228,56,17.54,543,124,41.77,8119,5134,624.54,1289,699927,99,40,18,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/XMLSchemaParser.java,2.0.0-beta,554,1385,11,0,6,706,601,64.18,1385,618,125.91,8205,5134,745.91,1289,1785265,56,22,222,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/XMLSchemaSerializer.java,2.0.0-beta,389,930,7,0,5,465,444,66.43,930,446,132.86,8123,5134,1160.43,1289,1198770,58,23,171,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractDB2Dictionary.java,2.0.0-beta,109,352,22,1,9,171,95,7.77,352,125,16.00,8032,5134,365.09,1289,453728,88,37,12,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractResult.java,2.0.0-beta,762,1953,23,1,11,1016,847,44.17,1953,888,84.91,8252,5134,358.78,1289,2517417,77,39,303,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractSQLServerDictionary.java,2.0.0-beta,142,367,9,0,4,185,151,20.56,367,155,40.78,8083,5134,898.11,1289,473063,94,33,33,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AccessDictionary.java,2.0.0-beta,71,222,6,0,4,113,93,18.83,222,93,37.00,8071,5134,1345.17,1289,286158,85,30,7,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/CacheDictionary.java,2.0.0-beta,40,110,4,0,3,55,42,13.75,110,45,27.50,7901,5134,1975.25,1289,141790,66,26,1,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Calendard.java,2.0.0-beta,34,96,4,0,3,48,35,12.00,96,38,24.00,7901,5134,1975.25,1289,123744,66,26,2,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java,2.0.0-beta,929,11565,119,1,13,5960,854,50.08,11565,1708,97.18,12931,5134,108.66,1289,14907285,66,31,210,true
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java,2.0.0-beta,4888,13454,187,4,16,7422,3721,39.69,13454,4543,71.95,9920,5134,53.05,1289,17342206,83,37,1623,true
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionaryFactory.java,2.0.0-beta,640,1540,27,1,9,838,592,31.04,1540,615,57.04,8310,5134,307.78,1289,1985060,102,44,119,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DerbyDictionary.java,2.0.0-beta,144,572,31,1,10,326,93,10.52,572,103,18.45,8346,5134,269.23,1289,737308,91,36,7,true
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/EmpressDictionary.java,2.0.0-beta,158,371,5,0,4,186,171,37.20,371,174,74.20,8057,5134,1611.40,1289,478219,70,25,42,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/FirebirdDictionary.java,2.0.0-beta,447,1078,7,0,5,975,456,139.29,1078,470,154.00,8065,5134,1152.14,1289,1389542,51,19,6,true
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/FoxProDictionary.java,2.0.0-beta,170,370,5,0,4,197,159,39.40,370,162,74.00,8057,5134,1611.40,1289,476930,70,25,35,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/H2Dictionary.java,2.0.0-beta,213,569,11,0,5,301,230,27.36,569,230,51.73,6682,5134,607.45,1125,640125,108,37,56,true
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/HSQLDictionary.java,2.0.0-beta,291,743,21,0,7,385,309,18.33,743,309,35.38,8493,5134,404.43,1289,957727,77,29,94,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/InformixDictionary.java,2.0.0-beta,324,898,30,0,7,516,253,17.20,898,304,29.93,8503,5134,283.43,1289,1157522,86,42,65,true
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/IngresDictionary.java,2.0.0-beta,297,652,4,0,3,647,317,161.75,652,317,163.00,235,156,58.75,167,108884,151,58,0,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/InterbaseDictionary.java,2.0.0-beta,123,288,5,0,4,155,115,31.00,288,118,57.60,8057,5134,1611.40,1289,371232,70,25,13,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/JDataStoreDictionary.java,2.0.0-beta,104,253,5,0,4,128,112,25.60,253,115,50.60,8057,5134,1611.40,1289,326117,70,25,17,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Join.java,2.0.0-beta,182,468,9,1,6,264,151,29.33,468,193,52.00,8047,5134,894.11,1289,603252,73,42,40,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/JoinSet.java,2.0.0-beta,357,834,5,0,4,417,403,83.40,834,406,166.80,7966,5134,1593.20,1289,1075026,71,24,145,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/JoinSyntaxes.java,2.0.0-beta,38,104,4,0,3,52,39,13.00,104,42,26.00,7901,5134,1975.25,1289,134056,66,26,7,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Joins.java,2.0.0-beta,90,293,13,1,6,187,71,14.38,293,80,22.54,8070,5134,620.77,1289,377677,74,46,15,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java,2.0.0-beta,788,2392,28,1,8,1189,900,42.46,2392,980,85.43,8463,5134,302.25,1289,3083288,67,36,369,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/MergedResult.java,2.0.0-beta,463,1155,10,0,6,582,534,58.20,1155,557,115.50,8106,5134,810.60,1289,1488795,83,32,165,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/MySQLDictionary.java,2.0.0-beta,372,1100,42,2,12,718,166,17.10,1100,265,26.19,8335,5134,198.45,1289,1417900,88,37,59,true
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary.java,2.0.0-beta,1185,2863,67,1,13,1547,1019,23.09,2863,1127,42.73,8412,5134,125.55,1289,3690407,59,26,405,true
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PointbaseDictionary.java,2.0.0-beta,126,291,5,0,4,152,124,30.40,291,127,58.20,8057,5134,1611.40,1289,375099,70,25,24,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PostgresDictionary.java,2.0.0-beta,780,1960,36,0,12,1304,376,36.22,1960,551,54.44,8446,5134,234.61,1289,2526440,88,36,177,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PrimaryRow.java,2.0.0-beta,412,971,13,0,9,498,432,38.31,971,438,74.69,8293,5134,637.92,1289,1251619,61,27,169,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Raw.java,2.0.0-beta,34,96,4,0,3,48,35,12.00,96,38,24.00,7901,5134,1975.25,1289,123744,66,26,2,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Result.java,2.0.0-beta,526,1257,10,0,6,632,572,63.20,1257,607,125.70,8259,5134,825.90,1289,1620273,97,40,90,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/ResultSetResult.java,2.0.0-beta,459,1130,17,0,8,579,488,34.06,1130,512,66.47,8135,5134,478.53,1289,1456570,75,30,146,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Row.java,2.0.0-beta,445,1070,5,0,3,535,520,107.00,1070,523,214.00,8076,5134,1615.20,1289,1379230,84,36,90,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowImpl.java,2.0.0-beta,847,2069,13,0,11,1042,941,80.15,2069,963,159.15,8163,5134,627.92,1289,2666941,57,24,377,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowManager.java,2.0.0-beta,66,168,4,0,3,84,71,21.00,168,74,42.00,7901,5134,1975.25,1289,216552,66,26,6,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowManagerImpl.java,2.0.0-beta,257,1529,13,0,4,820,258,63.08,1529,294,117.62,7981,5134,613.92,1289,1970881,83,37,89,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLBuffer.java,2.0.0-beta,652,1891,31,0,10,941,609,30.35,1891,700,61.00,8673,5134,279.77,1289,2437499,89,41,232,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLErrorCodeReader.java,2.0.0-beta,147,1596,13,0,6,955,157,73.46,1596,310,122.77,9379,5134,721.46,590,941640,105,47,48,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLExceptions.java,2.0.0-beta,143,524,18,1,9,271,103,15.06,524,120,29.11,8094,5134,449.67,1289,675436,57,24,40,true
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLFactory.java,2.0.0-beta,42,112,4,0,3,56,43,14.00,112,46,28.00,7901,5134,1975.25,1289,144368,66,26,4,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLFactoryImpl.java,2.0.0-beta,53,146,4,0,3,73,60,18.25,146,63,36.50,7901,5134,1975.25,1289,188194,66,26,6,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLServerDictionary.java,2.0.0-beta,304,1090,21,0,9,635,124,30.24,1090,241,51.90,8299,5134,395.19,1289,1405010,75,32,87,true
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SecondaryRow.java,2.0.0-beta,172,408,5,0,4,204,184,40.80,408,191,81.60,7905,5134,1581.00,1289,525912,53,21,67,false
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Select.java,2.0.0-beta,610,1653,22,1,7,834,668,37.91,1653,723,75.14,8571,5134,389.59,1289,2130717,71,39,121,false
